cliente,estado,fechaHora,fecha,idMesa,numMesa,discoteca
Rodrigo Alonso,Confirmado,2023-01-09 00:00:00,2023-01-11,20,5,Pacha
Maria Lopez,Cancelado,2023-01-09 00:00:00,2023-01-12,20,5,Pacha
Bruno Diaz,Confirmado,2023-01-09 00:00:00,2023-01-10,21,6,Pacha
Carlos Torres,Confirmado,2023-01-09 00:00:00,2023-01-13,21,6,Pacha
Facundo Perez,Confirmado,2023-01-09 00:00:00,2023-01-13,26,11,Pacha
Rodrigo Sanchez,Confirmado,2023-01-09 00:00:00,2023-01-14,27,12,Pacha
Rodrigo Fernandez,Confirmado,2023-01-09 00:00:00,2023-01-14,28,13,Pacha
Juan Diaz,Cancelado,2023-01-09 00:00:00,2023-01-13,29,14,Pacha
Maria Lopez,Confirmado,2023-01-09 00:00:00,2023-01-14,30,15,Pacha
Carlos Lopez,Confirmado,2023-01-09 00:00:00,2023-01-11,31,16,Pacha
Carla Pedregal,Confirmado,2023-01-09 00:00:00,2023-01-12,32,17,Pacha
Juan Garcia,Confirmado,2023-01-09 00:00:00,2023-01-11,58,1,Zouk Boulevard
Bruno Martines,Confirmado,2023-01-09 00:00:00,2023-01-14,60,3,Zouk Boulevard
Enrique Lopez,Confirmado,2023-01-09 00:00:00,2023-01-13,61,4,Zouk Boulevard
Tatiana Fernandez,Confirmado,2023-01-09 00:00:00,2023-01-10,66,9,Zouk Boulevard
Rodrigo Alonso,Confirmado,2023-01-09 00:00:00,2023-01-12,67,10,Zouk Boulevard
Maria Sanchez,Confirmado,2023-01-09 00:00:00,2023-01-10,69,12,Zouk Boulevard
Carlos Torres,Confirmado,2023-01-09 00:00:00,2023-01-12,69,12,Zouk Boulevard
Belen Castillo,Confirmado,2023-01-09 00:00:00,2023-01-13,70,13,Zouk Boulevard
Facundo Perez,Confirmado,2023-01-09 00:00:00,2023-01-14,72,15,Zouk Boulevard
Pedro Sanchez,Confirmado,2023-01-09 00:00:00,2023-01-10,73,16,Zouk Boulevard
Carla Gonzales,Confirmado,2023-01-09 00:00:00,2023-01-13,75,18,Zouk Boulevard
Facundo Ramirez,Confirmado,2023-01-09 00:00:00,2023-01-10,102,1,Forum
Julio Garcia,Confirmado,2023-01-09 00:00:00,2023-01-12,102,1,Forum
Juan Fernandez,Confirmado,2023-01-09 00:00:00,2023-01-13,102,1,Forum
Pedro Gonzales,Confirmado,2023-01-09 00:00:00,2023-01-14,102,1,Forum
Bruno Jimenez,Confirmado,2023-01-09 00:00:00,2023-01-13,103,2,Forum
Rodrigo Garcia,Confirmado,2023-01-09 00:00:00,2023-01-12,104,3,Forum
Belen Alonso,Confirmado,2023-01-09 00:00:00,2023-01-10,105,4,Forum
Carla Gonzales,Confirmado,2023-01-09 00:00:00,2023-01-14,105,4,Forum
Enrique Lopez,Confirmado,2023-01-09 00:00:00,2023-01-13,106,5,Forum
Belen Diaz,Confirmado,2023-01-09 00:00:00,2023-01-13,107,6,Forum
Bruno Jimenez,Confirmado,2023-01-09 00:00:00,2023-01-10,108,7,Forum
Rodrigo Diaz,Confirmado,2023-01-09 00:00:00,2023-01-12,108,7,Forum
Facundo Sanchez,Confirmado,2023-01-09 00:00:00,2023-01-13,111,10,Forum
Facundo Ramirez,Confirmado,2023-01-09 00:00:00,2023-01-10,113,12,Forum
Rodrigo Perez,Confirmado,2023-01-09 00:00:00,2023-01-12,113,12,Forum
Maria Jimenez,Confirmado,2023-01-09 00:00:00,2023-01-14,113,12,Forum
Maria Martines,Confirmado,2023-01-09 00:00:00,2023-01-10,114,13,Forum
Julio Garcia,Confirmado,2023-01-09 00:00:00,2023-01-10,115,14,Forum
Rodrigo Fernandez,Confirmado,2023-01-09 00:00:00,2023-01-11,115,14,Forum
Maria Jimenez,Confirmado,2023-01-09 00:00:00,2023-01-13,116,15,Forum
Pedro Martines,Confirmado,2023-01-09 00:00:00,2023-01-14,116,15,Forum
Maria Sanchez,Confirmado,2023-01-09 00:00:00,2023-01-12,117,16,Forum
Fausto Garcia,Cancelado,2023-01-09 00:00:00,2023-01-14,117,16,Forum
Carla Fernandez,Cancelado,2023-01-09 00:00:00,2023-01-13,118,17,Forum
Carla Gonzales,Confirmado,2023-01-09 00:00:00,2023-01-14,118,17,Forum
Tatiana Garcia,Confirmado,2023-01-09 00:00:00,2023-01-10,121,20,Forum
Maria Castillo,Confirmado,2023-01-09 00:00:00,2023-01-14,121,20,Forum
Alejandro Pedregal,Confirmado,2023-01-09 00:00:00,2023-01-13,122,21,Forum
Pedro Martines,Confirmado,2023-01-09 00:00:00,2023-01-13,125,24,Forum
Facundo Sanchez,Confirmado,2023-01-09 00:00:00,2023-01-10,126,25,Forum
Carla Alonso,Confirmado,2023-01-09 00:00:00,2023-01-13,127,26,Forum
Bruno Alonso,Confirmado,2023-01-09 00:00:00,2023-01-12,128,27,Forum
Alejandro Jimenez,Confirmado,2023-01-09 00:00:00,2023-01-14,128,27,Forum
Maria Castillo,Confirmado,2023-01-10 00:00:00,2023-01-13,17,2,Pacha
Facundo Ramirez,Confirmado,2023-01-10 00:00:00,2023-01-14,18,3,Pacha
Tatiana Garcia,Confirmado,2023-01-10 00:00:00,2023-01-12,25,10,Pacha
Rodrigo Gonzales,Confirmado,2023-01-10 00:00:00,2023-01-13,25,10,Pacha
Rodrigo Alonso,Confirmado,2023-01-10 00:00:00,2023-01-12,26,11,Pacha
Maria Fernandez,Confirmado,2023-01-10 00:00:00,2023-01-14,29,14,Pacha
Maria Pedregal,Confirmado,2023-01-10 00:00:00,2023-01-12,58,1,Zouk Boulevard
Julio Garcia,Confirmado,2023-01-10 00:00:00,2023-01-14,59,2,Zouk Boulevard
Pedro Jimenez,Confirmado,2023-01-10 00:00:00,2023-01-11,61,4,Zouk Boulevard
Julio Garcia,Cancelado,2023-01-10 00:00:00,2023-01-11,65,8,Zouk Boulevard
Bruno Fernandez,Confirmado,2023-01-10 00:00:00,2023-01-12,66,9,Zouk Boulevard
Pedro Alonso,Confirmado,2023-01-10 00:00:00,2023-01-12,68,11,Zouk Boulevard
Belen Diaz,Confirmado,2023-01-10 00:00:00,2023-01-13,69,12,Zouk Boulevard
Rodrigo Gonzales,Confirmado,2023-01-10 00:00:00,2023-01-12,70,13,Zouk Boulevard
Maria Torres,Confirmado,2023-01-10 00:00:00,2023-01-13,72,15,Zouk Boulevard
Fausto Garcia,Confirmado,2023-01-10 00:00:00,2023-01-11,73,16,Zouk Boulevard
Bruno Jimenez,Confirmado,2023-01-10 00:00:00,2023-01-11,74,17,Zouk Boulevard
Rodrigo Alonso,Confirmado,2023-01-10 00:00:00,2023-01-14,75,18,Zouk Boulevard
Bruno Alonso,Confirmado,2023-01-10 00:00:00,2023-01-14,76,19,Zouk Boulevard
Bruno Diaz,Confirmado,2023-01-10 00:00:00,2023-01-11,104,3,Forum
Rodrigo Garcia,Confirmado,2023-01-10 00:00:00,2023-01-14,104,3,Forum
Bruno Alonso,Confirmado,2023-01-10 00:00:00,2023-01-11,105,4,Forum
Maria Diaz,Confirmado,2023-01-10 00:00:00,2023-01-12,105,4,Forum
Alejandro Torres,Confirmado,2023-01-10 00:00:00,2023-01-13,108,7,Forum
Maria Pedregal,Confirmado,2023-01-10 00:00:00,2023-01-12,109,8,Forum
Belen Castillo,Confirmado,2023-01-10 00:00:00,2023-01-11,111,10,Forum
Carla Gonzales,Confirmado,2023-01-10 00:00:00,2023-01-14,111,10,Forum
Alejandro Pedregal,Confirmado,2023-01-10 00:00:00,2023-01-11,113,12,Forum
Enrique Lopez,Confirmado,2023-01-10 00:00:00,2023-01-13,115,14,Forum
Carla Torres,Confirmado,2023-01-10 00:00:00,2023-01-13,117,16,Forum
Carlos Pedregal,Cancelado,2023-01-10 00:00:00,2023-01-11,118,17,Forum
Maria Martines,Confirmado,2023-01-10 00:00:00,2023-01-11,119,18,Forum
Juan Fernandez,Confirmado,2023-01-10 00:00:00,2023-01-11,121,20,Forum
Facundo Perez,Confirmado,2023-01-10 00:00:00,2023-01-13,121,20,Forum
Enrique Garcia,Confirmado,2023-01-11 00:00:00,2023-01-13,16,1,Pacha
Facundo Perez,Confirmado,2023-01-11 00:00:00,2023-01-12,17,2,Pacha
Carlos Perez,Confirmado,2023-01-11 00:00:00,2023-01-14,17,2,Pacha
Rodrigo Alonso,Confirmado,2023-01-11 00:00:00,2023-01-13,18,3,Pacha
Bruno Alonso,Confirmado,2023-01-11 00:00:00,2023-01-13,20,5,Pacha
Belen Castillo,Confirmado,2023-01-11 00:00:00,2023-01-12,21,6,Pacha
Facundo Sanchez,Confirmado,2023-01-11 00:00:00,2023-01-13,27,12,Pacha
Tatiana Pedregal,Confirmado,2023-01-11 00:00:00,2023-01-12,28,13,Pacha
Juan Fernandez,Confirmado,2023-01-11 00:00:00,2023-01-13,28,13,Pacha
Tatiana Garcia,Confirmado,2023-01-11 00:00:00,2023-01-12,29,14,Pacha
Carla Pedregal,Confirmado,2023-01-11 00:00:00,2023-01-12,30,15,Pacha
Belen Castillo,Confirmado,2023-01-11 00:00:00,2023-01-13,32,17,Pacha
Julio Ramirez,Confirmado,2023-01-11 00:00:00,2023-01-13,59,2,Zouk Boulevard
Pedro Jimenez,Cancelado,2023-01-11 00:00:00,2023-01-14,61,4,Zouk Boulevard
Pedro Martines,Confirmado,2023-01-11 00:00:00,2023-01-13,65,8,Zouk Boulevard
Maria Jimenez,Cancelado,2023-01-11 00:00:00,2023-01-14,66,9,Zouk Boulevard
Alejandro Jimenez,Confirmado,2023-01-11 00:00:00,2023-01-13,67,10,Zouk Boulevard
Belen Castillo,Confirmado,2023-01-11 00:00:00,2023-01-13,71,14,Zouk Boulevard
Rodrigo Gonzales,Confirmado,2023-01-11 00:00:00,2023-01-12,73,16,Zouk Boulevard
Maria Diaz,Cancelado,2023-01-11 00:00:00,2023-01-14,73,16,Zouk Boulevard
Pedro Gonzales,Confirmado,2023-01-11 00:00:00,2023-01-13,74,17,Zouk Boulevard
Maria Jimenez,Confirmado,2023-01-11 00:00:00,2023-01-14,74,17,Zouk Boulevard
Tatiana Fernandez,Confirmado,2023-01-11 00:00:00,2023-01-12,75,18,Zouk Boulevard
Maria Pedregal,Confirmado,2023-01-11 00:00:00,2023-01-12,77,20,Zouk Boulevard
Carla Diaz,Confirmado,2023-01-11 00:00:00,2023-01-14,77,20,Zouk Boulevard
Belen Alonso,Confirmado,2023-01-11 00:00:00,2023-01-12,103,2,Forum
Carla Pedregal,Confirmado,2023-01-11 00:00:00,2023-01-13,104,3,Forum
Pedro Pedregal,Confirmado,2023-01-11 00:00:00,2023-01-12,107,6,Forum
Carlos Perez,Confirmado,2023-01-11 00:00:00,2023-01-13,109,8,Forum
Rodrigo Perez,Cancelado,2023-01-11 00:00:00,2023-01-13,112,11,Forum
Facundo Sanchez,Confirmado,2023-01-11 00:00:00,2023-01-12,115,14,Forum
Tatiana Pedregal,Confirmado,2023-01-11 00:00:00,2023-01-12,118,17,Forum
Facundo Perez,Confirmado,2023-01-11 00:00:00,2023-01-12,120,19,Forum
Maria Sanchez,Confirmado,2023-01-11 00:00:00,2023-01-13,120,19,Forum
Tatiana Pedregal,Confirmado,2023-01-11 00:00:00,2023-01-14,120,19,Forum
Juan Fernandez,Confirmado,2023-01-11 00:00:00,2023-01-13,124,23,Forum
Bruno Fernandez,Confirmado,2023-01-11 00:00:00,2023-01-13,128,27,Forum
Tatiana Fernandez,Confirmado,2023-01-12 00:00:00,2023-01-14,19,4,Pacha
Julio Fernandez,Confirmado,2023-01-12 00:00:00,2023-01-14,26,11,Pacha
Maria Castillo,Confirmado,2023-01-12 00:00:00,2023-01-13,30,15,Pacha
Carla Diaz,Confirmado,2023-01-12 00:00:00,2023-01-13,31,16,Pacha
Bruno Diaz,Confirmado,2023-01-12 00:00:00,2023-01-14,32,17,Pacha
Tatiana Pedregal,Confirmado,2023-01-12 00:00:00,2023-01-13,58,1,Zouk Boulevard
Carlos Pedregal,Confirmado,2023-01-12 00:00:00,2023-01-14,58,1,Zouk Boulevard
Juan Garcia,Confirmado,2023-01-12 00:00:00,2023-01-14,65,8,Zouk Boulevard
Bruno Gonzales,Confirmado,2023-01-12 00:00:00,2023-01-13,66,9,Zouk Boulevard
Bruno Fernandez,Confirmado,2023-01-12 00:00:00,2023-01-14,69,12,Zouk Boulevard
Facundo Sanchez,Confirmado,2023-01-12 00:00:00,2023-01-13,73,16,Zouk Boulevard
Carla Alonso,Confirmado,2023-01-12 00:00:00,2023-01-13,76,19,Zouk Boulevard
Pedro Martines,Confirmado,2023-01-12 00:00:00,2023-01-13,77,20,Zouk Boulevard
Tatiana Martines,Confirmado,2023-01-12 00:00:00,2023-01-13,105,4,Forum
Maria Martines,Confirmado,2023-01-12 00:00:00,2023-01-14,106,5,Forum
Carla Pedregal,Confirmado,2023-01-12 00:00:00,2023-01-13,114,13,Forum
Pedro Pedregal,Confirmado,2023-01-12 00:00:00,2023-01-14,114,13,Forum
Rodrigo Garcia,Confirmado,2023-01-12 00:00:00,2023-01-13,123,22,Forum
Fausto Jimenez,Confirmado,2023-01-12 00:00:00,2023-01-13,126,25,Forum
Maria Jimenez,Confirmado,2023-01-12 00:00:00,2023-01-14,126,25,Forum
Pedro Martines,Confirmado,2023-01-12 00:00:00,2023-01-14,127,26,Forum
Carla Fernandez,Confirmado,2023-01-13 00:00:00,2023-01-14,21,6,Pacha
Rodrigo Garcia,Confirmado,2023-01-13 00:00:00,2023-01-14,68,11,Zouk Boulevard
Belen Diaz,Confirmado,2023-01-13 00:00:00,2023-01-14,108,7,Forum
Bruno Alonso,Confirmado,2023-01-13 00:00:00,2023-01-14,109,8,Forum
Enrique Perez,Confirmado,2023-01-13 00:00:00,2023-01-14,110,9,Forum
Enrique Lopez,Confirmado,2023-01-13 00:00:00,2023-01-14,112,11,Forum
Juan Fernandez,Confirmado,2023-01-13 00:00:00,2023-01-14,115,14,Forum
Bruno Martines,Confirmado,2023-01-13 00:00:00,2023-01-14,119,18,Forum
Maria Pedregal,Confirmado,2023-01-13 00:00:00,2023-01-14,122,21,Forum
Carla Alonso,Confirmado,2023-01-13 00:00:00,2023-01-14,125,24,Forum
Tatiana Pedregal,Confirmado,2023-01-15 00:00:00,2023-01-15,16,1,Pacha
Rodrigo Alonso,Confirmado,2023-01-15 00:00:00,2023-01-16,16,1,Pacha
Maria Perez,Confirmado,2023-01-15 00:00:00,2023-01-18,16,1,Pacha
Maria Sanchez,Cancelado,2023-01-15 00:00:00,2023-01-16,17,2,Pacha
Maria Martines,Confirmado,2023-01-15 00:00:00,2023-01-18,17,2,Pacha
Rodrigo Fernandez,Confirmado,2023-01-15 00:00:00,2023-01-20,17,2,Pacha
Maria Jimenez,Confirmado,2023-01-15 00:00:00,2023-01-16,20,5,Pacha
Facundo Perez,Confirmado,2023-01-15 00:00:00,2023-01-20,20,5,Pacha
Rodrigo Perez,Confirmado,2023-01-15 00:00:00,2023-01-15,21,6,Pacha
Belen Pedregal,Confirmado,2023-01-15 00:00:00,2023-01-20,25,10,Pacha
Maria Pedregal,Confirmado,2023-01-15 00:00:00,2023-01-16,26,11,Pacha
Bruno Jimenez,Confirmado,2023-01-15 00:00:00,2023-01-17,27,12,Pacha
Alejandro Pedregal,Confirmado,2023-01-15 00:00:00,2023-01-17,28,13,Pacha
Rodrigo Sanchez,Confirmado,2023-01-15 00:00:00,2023-01-18,28,13,Pacha
Bruno Diaz,Confirmado,2023-01-15 00:00:00,2023-01-16,29,14,Pacha
Julio Lopez,Confirmado,2023-01-15 00:00:00,2023-01-19,29,14,Pacha
Belen Alonso,Confirmado,2023-01-15 00:00:00,2023-01-15,30,15,Pacha
Facundo Gonzales,Confirmado,2023-01-15 00:00:00,2023-01-20,31,16,Pacha
Belen Garcia,Confirmado,2023-01-15 00:00:00,2023-01-21,31,16,Pacha
Belen Martines,Confirmado,2023-01-15 00:00:00,2023-01-15,32,17,Pacha
Maria Fernandez,Confirmado,2023-01-15 00:00:00,2023-01-18,32,17,Pacha
Belen Alonso,Confirmado,2023-01-15 00:00:00,2023-01-19,32,17,Pacha
Carlos Lopez,Confirmado,2023-01-15 00:00:00,2023-01-20,32,17,Pacha
Carla Pedregal,Confirmado,2023-01-15 00:00:00,2023-01-21,32,17,Pacha
Carla Alonso,Confirmado,2023-01-15 00:00:00,2023-01-21,58,1,Zouk Boulevard
Facundo Ramirez,Confirmado,2023-01-15 00:00:00,2023-01-17,59,2,Zouk Boulevard
Maria Jimenez,Confirmado,2023-01-15 00:00:00,2023-01-16,60,3,Zouk Boulevard
Alejandro Torres,Confirmado,2023-01-15 00:00:00,2023-01-17,60,3,Zouk Boulevard
Maria Jimenez,Confirmado,2023-01-15 00:00:00,2023-01-20,60,3,Zouk Boulevard
Rodrigo Lopez,Confirmado,2023-01-15 00:00:00,2023-01-16,66,9,Zouk Boulevard
Tatiana Pedregal,Confirmado,2023-01-15 00:00:00,2023-01-20,66,9,Zouk Boulevard
Belen Castillo,Confirmado,2023-01-15 00:00:00,2023-01-18,67,10,Zouk Boulevard
Bruno Gonzales,Confirmado,2023-01-15 00:00:00,2023-01-20,68,11,Zouk Boulevard
Maria Castillo,Confirmado,2023-01-15 00:00:00,2023-01-16,69,12,Zouk Boulevard
Julio Ramirez,Confirmado,2023-01-15 00:00:00,2023-01-19,69,12,Zouk Boulevard
Bruno Jimenez,Confirmado,2023-01-15 00:00:00,2023-01-16,70,13,Zouk Boulevard
Maria Diaz,Cancelado,2023-01-15 00:00:00,2023-01-17,70,13,Zouk Boulevard
Bruno Gonzales,Confirmado,2023-01-15 00:00:00,2023-01-20,70,13,Zouk Boulevard
Facundo Perez,Confirmado,2023-01-15 00:00:00,2023-01-21,73,16,Zouk Boulevard
Facundo Perez,Confirmado,2023-01-15 00:00:00,2023-01-15,74,17,Zouk Boulevard
Juan Garcia,Confirmado,2023-01-15 00:00:00,2023-01-18,74,17,Zouk Boulevard
Belen Castillo,Confirmado,2023-01-15 00:00:00,2023-01-16,75,18,Zouk Boulevard
Maria Jimenez,Confirmado,2023-01-15 00:00:00,2023-01-17,75,18,Zouk Boulevard
Tatiana Martines,Confirmado,2023-01-15 00:00:00,2023-01-18,75,18,Zouk Boulevard
Maria Jimenez,Confirmado,2023-01-15 00:00:00,2023-01-17,76,19,Zouk Boulevard
Juan Diaz,Confirmado,2023-01-15 00:00:00,2023-01-18,76,19,Zouk Boulevard
Rodrigo Gonzales,Confirmado,2023-01-15 00:00:00,2023-01-17,102,1,Forum
Enrique Perez,Confirmado,2023-01-15 00:00:00,2023-01-20,102,1,Forum
Tatiana Pedregal,Confirmado,2023-01-15 00:00:00,2023-01-18,104,3,Forum
Tatiana Martines,Cancelado,2023-01-15 00:00:00,2023-01-19,104,3,Forum
Juan Diaz,Confirmado,2023-01-15 00:00:00,2023-01-21,104,3,Forum
Bruno Diaz,Confirmado,2023-01-15 00:00:00,2023-01-16,105,4,Forum
Maria Jimenez,Confirmado,2023-01-15 00:00:00,2023-01-19,105,4,Forum
Rodrigo Sanchez,Confirmado,2023-01-15 00:00:00,2023-01-21,105,4,Forum
Maria Perez,Confirmado,2023-01-15 00:00:00,2023-01-15,107,6,Forum
Rodrigo Lopez,Confirmado,2023-01-15 00:00:00,2023-01-17,107,6,Forum
Tatiana Sanchez,Confirmado,2023-01-15 00:00:00,2023-01-18,107,6,Forum
Maria Fernandez,Confirmado,2023-01-15 00:00:00,2023-01-17,108,7,Forum
Enrique Garcia,Confirmado,2023-01-15 00:00:00,2023-01-15,109,8,Forum
Maria Lopez,Confirmado,2023-01-15 00:00:00,2023-01-18,109,8,Forum
Rodrigo Gonzales,Confirmado,2023-01-15 00:00:00,2023-01-20,109,8,Forum
Julio Lopez,Confirmado,2023-01-15 00:00:00,2023-01-16,110,9,Forum
Carlos Torres,Confirmado,2023-01-15 00:00:00,2023-01-16,112,11,Forum
Bruno Castillo,Confirmado,2023-01-15 00:00:00,2023-01-20,112,11,Forum
Belen Castillo,Confirmado,2023-01-15 00:00:00,2023-01-16,113,12,Forum
Maria Martines,Confirmado,2023-01-15 00:00:00,2023-01-16,114,13,Forum
Rodrigo Diaz,Confirmado,2023-01-15 00:00:00,2023-01-19,114,13,Forum
Rodrigo Martines,Confirmado,2023-01-15 00:00:00,2023-01-20,114,13,Forum
Rodrigo Alonso,Confirmado,2023-01-15 00:00:00,2023-01-18,115,14,Forum
Facundo Perez,Confirmado,2023-01-15 00:00:00,2023-01-21,115,14,Forum
Bruno Alonso,Confirmado,2023-01-15 00:00:00,2023-01-16,116,15,Forum
Juan Diaz,Confirmado,2023-01-15 00:00:00,2023-01-20,119,18,Forum
Juan Fernandez,Confirmado,2023-01-15 00:00:00,2023-01-18,121,20,Forum
Bruno Gonzales,Confirmado,2023-01-15 00:00:00,2023-01-16,122,21,Forum
Carlos Torres,Confirmado,2023-01-15 00:00:00,2023-01-17,122,21,Forum
Maria Martines,Confirmado,2023-01-15 00:00:00,2023-01-19,122,21,Forum
Pedro Garcia,Confirmado,2023-01-15 00:00:00,2023-01-20,122,21,Forum
Rodrigo Garcia,Confirmado,2023-01-15 00:00:00,2023-01-16,123,22,Forum
Maria Pedregal,Confirmado,2023-01-15 00:00:00,2023-01-20,123,22,Forum
Bruno Gonzales,Confirmado,2023-01-15 00:00:00,2023-01-16,125,24,Forum
Maria Jimenez,Confirmado,2023-01-15 00:00:00,2023-01-18,126,25,Forum
Carla Diaz,Confirmado,2023-01-15 00:00:00,2023-01-16,127,26,Forum
Rodrigo Garcia,Confirmado,2023-01-15 00:00:00,2023-01-17,127,26,Forum
Rodrigo Fernandez,Confirmado,2023-01-15 00:00:00,2023-01-19,127,26,Forum
Bruno Alonso,Confirmado,2023-01-15 00:00:00,2023-01-18,128,27,Forum
Maria Jimenez,Confirmado,2023-01-16 00:00:00,2023-01-17,21,6,Pacha
Tatiana Fernandez,Confirmado,2023-01-16 00:00:00,2023-01-21,21,6,Pacha
Belen Alonso,Confirmado,2023-01-16 00:00:00,2023-01-18,25,10,Pacha
Bruno Diaz,Confirmado,2023-01-16 00:00:00,2023-01-19,26,11,Pacha
Bruno Castillo,Confirmado,2023-01-16 00:00:00,2023-01-20,26,11,Pacha
Rodrigo Gonzales,Confirmado,2023-01-16 00:00:00,2023-01-17,29,14,Pacha
Maria Torres,Confirmado,2023-01-16 00:00:00,2023-01-17,30,15,Pacha
Carlos Pedregal,Confirmado,2023-01-16 00:00:00,2023-01-19,30,15,Pacha
Enrique Lopez,Confirmado,2023-01-16 00:00:00,2023-01-20,30,15,Pacha
Tatiana Fernandez,Confirmado,2023-01-16 00:00:00,2023-01-17,31,16,Pacha
Carlos Lopez,Confirmado,2023-01-16 00:00:00,2023-01-17,58,1,Zouk Boulevard
Bruno Diaz,Confirmado,2023-01-16 00:00:00,2023-01-18,58,1,Zouk Boulevard
Alejandro Pedregal,Cancelado,2023-01-16 00:00:00,2023-01-19,58,1,Zouk Boulevard
Enrique Garcia,Confirmado,2023-01-16 00:00:00,2023-01-20,59,2,Zouk Boulevard
Belen Martines,Cancelado,2023-01-16 00:00:00,2023-01-18,66,9,Zouk Boulevard
Rodrigo Lopez,Confirmado,2023-01-16 00:00:00,2023-01-17,67,10,Zouk Boulevard
Maria Sanchez,Confirmado,2023-01-16 00:00:00,2023-01-17,69,12,Zouk Boulevard
Carlos Lopez,Confirmado,2023-01-16 00:00:00,2023-01-18,69,12,Zouk Boulevard
Julio Perez,Confirmado,2023-01-16 00:00:00,2023-01-20,71,14,Zouk Boulevard
Fausto Garcia,Confirmado,2023-01-16 00:00:00,2023-01-17,72,15,Zouk Boulevard
Fausto Garcia,Confirmado,2023-01-16 00:00:00,2023-01-19,72,15,Zouk Boulevard
Rodrigo Pedregal,Confirmado,2023-01-16 00:00:00,2023-01-21,72,15,Zouk Boulevard
Maria Sanchez,Confirmado,2023-01-16 00:00:00,2023-01-18,73,16,Zouk Boulevard
Rodrigo Gonzales,Confirmado,2023-01-16 00:00:00,2023-01-19,73,16,Zouk Boulevard
Facundo Perez,Confirmado,2023-01-16 00:00:00,2023-01-21,74,17,Zouk Boulevard
Bruno Castillo,Confirmado,2023-01-16 00:00:00,2023-01-19,76,19,Zouk Boulevard
Carla Sanchez,Confirmado,2023-01-16 00:00:00,2023-01-20,76,19,Zouk Boulevard
Julio Fernandez,Confirmado,2023-01-16 00:00:00,2023-01-17,77,20,Zouk Boulevard
Belen Alonso,Confirmado,2023-01-16 00:00:00,2023-01-20,104,3,Forum
Maria Castillo,Confirmado,2023-01-16 00:00:00,2023-01-19,109,8,Forum
Bruno Castillo,Confirmado,2023-01-16 00:00:00,2023-01-21,109,8,Forum
Carlos Pedregal,Confirmado,2023-01-16 00:00:00,2023-01-19,111,10,Forum
Carla Sanchez,Confirmado,2023-01-16 00:00:00,2023-01-21,111,10,Forum
Pedro Alonso,Confirmado,2023-01-16 00:00:00,2023-01-19,112,11,Forum
Rodrigo Lopez,Confirmado,2023-01-16 00:00:00,2023-01-19,113,12,Forum
Maria Pedregal,Confirmado,2023-01-16 00:00:00,2023-01-17,114,13,Forum
Tatiana Garcia,Confirmado,2023-01-16 00:00:00,2023-01-21,114,13,Forum
Maria Fernandez,Confirmado,2023-01-16 00:00:00,2023-01-17,116,15,Forum
Rodrigo Diaz,Confirmado,2023-01-16 00:00:00,2023-01-19,116,15,Forum
Bruno Diaz,Confirmado,2023-01-16 00:00:00,2023-01-18,117,16,Forum
Alejandro Torres,Confirmado,2023-01-16 00:00:00,2023-01-17,119,18,Forum
Julio Ramirez,Confirmado,2023-01-16 00:00:00,2023-01-21,122,21,Forum
Tatiana Garcia,Confirmado,2023-01-16 00:00:00,2023-01-21,123,22,Forum
Belen Diaz,Confirmado,2023-01-16 00:00:00,2023-01-20,124,23,Forum
Carla Pedregal,Confirmado,2023-01-16 00:00:00,2023-01-21,124,23,Forum
Juan Fernandez,Confirmado,2023-01-16 00:00:00,2023-01-17,125,24,Forum
Bruno Jimenez,Confirmado,2023-01-16 00:00:00,2023-01-19,125,24,Forum
Pedro Garcia,Confirmado,2023-01-16 00:00:00,2023-01-20,127,26,Forum
Alejandro Lopez,Cancelado,2023-01-16 00:00:00,2023-01-17,128,27,Forum
Alejandro Torres,Confirmado,2023-01-16 00:00:00,2023-01-19,128,27,Forum
Tatiana Garcia,Confirmado,2023-01-17 00:00:00,2023-01-19,17,2,Pacha
Belen Alonso,Confirmado,2023-01-17 00:00:00,2023-01-19,18,3,Pacha
Rodrigo Lopez,Confirmado,2023-01-17 00:00:00,2023-01-20,18,3,Pacha
Pedro Martines,Confirmado,2023-01-17 00:00:00,2023-01-19,19,4,Pacha
Maria Jimenez,Confirmado,2023-01-17 00:00:00,2023-01-21,19,4,Pacha
Maria Castillo,Confirmado,2023-01-17 00:00:00,2023-01-19,25,10,Pacha
Rodrigo Fernandez,Confirmado,2023-01-17 00:00:00,2023-01-21,25,10,Pacha
Rodrigo Garcia,Confirmado,2023-01-17 00:00:00,2023-01-21,26,11,Pacha
Maria Perez,Confirmado,2023-01-17 00:00:00,2023-01-18,27,12,Pacha
Maria Pedregal,Cancelado,2023-01-17 00:00:00,2023-01-19,28,13,Pacha
Rodrigo Garcia,Confirmado,2023-01-17 00:00:00,2023-01-20,28,13,Pacha
Bruno Jimenez,Cancelado,2023-01-17 00:00:00,2023-01-21,28,13,Pacha
Rodrigo Martines,Confirmado,2023-01-17 00:00:00,2023-01-21,30,15,Pacha
Bruno Alonso,Confirmado,2023-01-17 00:00:00,2023-01-18,31,16,Pacha
Pedro Pedregal,Confirmado,2023-01-17 00:00:00,2023-01-18,59,2,Zouk Boulevard
Carla Alonso,Confirmado,2023-01-17 00:00:00,2023-01-19,59,2,Zouk Boulevard
