cliente,estado,fechaHora,fecha,idMesa,discoteca
Maria Sanchez,Confirmado,2023-01-08 00:00:00,2023-01-09,61,Zouk Boulevard
Rodrigo Garcia,Confirmado,2023-01-08 00:00:00,2023-01-10,65,Zouk Boulevard
Belen Diaz,Confirmado,2023-01-08 00:00:00,2023-01-12,65,Zouk Boulevard
Rodrigo Diaz,Confirmado,2023-01-08 00:00:00,2023-01-09,67,Zouk Boulevard
Rodrigo Sanchez,Confirmado,2023-01-08 00:00:00,2023-01-11,67,Zouk Boulevard
Maria Jimenez,Confirmado,2023-01-08 00:00:00,2023-01-14,67,Zouk Boulevard
Facundo Sanchez,Confirmado,2023-01-08 00:00:00,2023-01-09,68,Zouk Boulevard
Rodrigo Gonzales,Confirmado,2023-01-08 00:00:00,2023-01-13,68,Zouk Boulevard
Belen Castillo,Confirmado,2023-01-08 00:00:00,2023-01-10,70,Zouk Boulevard
Maria Castillo,Cancelado,2023-01-08 00:00:00,2023-01-14,70,Zouk Boulevard
Bruno Alonso,Confirmado,2023-01-08 00:00:00,2023-01-09,71,Zouk Boulevard
Rodrigo Lopez,Confirmado,2023-01-08 00:00:00,2023-01-14,71,Zouk Boulevard
Maria Jimenez,Confirmado,2023-01-08 00:00:00,2023-01-09,72,Zouk Boulevard
Pedro Sanchez,Confirmado,2023-01-08 00:00:00,2023-01-11,72,Zouk Boulevard
Maria Jimenez,Cancelado,2023-01-08 00:00:00,2023-01-09,74,Zouk Boulevard
Rodrigo Alonso,Confirmado,2023-01-08 00:00:00,2023-01-12,74,Zouk Boulevard
Belen Castillo,Confirmado,2023-01-08 00:00:00,2023-01-12,76,Zouk Boulevard
Belen Castillo,Confirmado,2023-01-08 00:00:00,2023-01-14,103,Forum
Rodrigo Garcia,Confirmado,2023-01-08 00:00:00,2023-01-10,104,Forum
Bruno Jimenez,Confirmado,2023-01-08 00:00:00,2023-01-09,107,Forum
Bruno Diaz,Confirmado,2023-01-08 00:00:00,2023-01-10,107,Forum
Alejandro Torres,Confirmado,2023-01-08 00:00:00,2023-01-14,107,Forum
Tatiana Pedregal,Cancelado,2023-01-08 00:00:00,2023-01-08,108,Forum
Pedro Jimenez,Confirmado,2023-01-08 00:00:00,2023-01-09,108,Forum
Maria Fernandez,Confirmado,2023-01-08 00:00:00,2023-01-09,109,Forum
Carla Pedregal,Confirmado,2023-01-08 00:00:00,2023-01-09,110,Forum
Juan Garcia,Confirmado,2023-01-08 00:00:00,2023-01-13,110,Forum
Pedro Alonso,Confirmado,2023-01-08 00:00:00,2023-01-11,112,Forum
Rodrigo Fernandez,Confirmado,2023-01-08 00:00:00,2023-01-13,113,Forum
Rodrigo Lopez,Confirmado,2023-01-08 00:00:00,2023-01-09,115,Forum
Enrique Perez,Confirmado,2023-01-08 00:00:00,2023-01-09,116,Forum
Carla Gonzales,Confirmado,2023-01-08 00:00:00,2023-01-09,117,Forum
Bruno Gonzales,Confirmado,2023-01-08 00:00:00,2023-01-09,119,Forum
Alejandro Lopez,Confirmado,2023-01-08 00:00:00,2023-01-13,119,Forum
Pedro Sanchez,Confirmado,2023-01-08 00:00:00,2023-01-08,120,Forum
Maria Pedregal,Confirmado,2023-01-08 00:00:00,2023-01-09,121,Forum
Carlos Pedregal,Confirmado,2023-01-08 00:00:00,2023-01-12,121,Forum
Carlos Perez,Confirmado,2023-01-08 00:00:00,2023-01-09,123,Forum
Carla Fernandez,Confirmado,2023-01-08 00:00:00,2023-01-12,123,Forum
Rodrigo Sanchez,Confirmado,2023-01-08 00:00:00,2023-01-14,123,Forum
Maria Castillo,Confirmado,2023-01-08 00:00:00,2023-01-12,124,Forum
Maria Perez,Confirmado,2023-01-08 00:00:00,2023-01-14,124,Forum
Maria Fernandez,Confirmado,2023-01-08 00:00:00,2023-01-11,125,Forum
Maria Pedregal,Confirmado,2023-01-08 00:00:00,2023-01-12,125,Forum
Belen Pedregal,Confirmado,2023-01-08 00:00:00,2023-01-09,126,Forum
Julio Ramirez,Confirmado,2023-01-08 00:00:00,2023-01-11,126,Forum
Facundo Sanchez,Confirmado,2023-01-08 00:00:00,2023-01-09,127,Forum
Bruno Gonzales,Confirmado,2023-01-08 00:00:00,2023-01-10,128,Forum
Pedro Pedregal,Confirmado,2023-01-09 00:00:00,2023-01-12,1,Malegria
Rodrigo Diaz,Confirmado,2023-01-09 00:00:00,2023-01-10,10,Malegria
Enrique Gonzales,Confirmado,2023-01-09 00:00:00,2023-01-14,13,Malegria
Tatiana Sanchez,Confirmado,2023-01-09 00:00:00,2023-01-12,16,Pacha
Enrique Gonzales,Cancelado,2023-01-09 00:00:00,2023-01-12,18,Pacha
Facundo Gonzales,Confirmado,2023-01-09 00:00:00,2023-01-13,19,Pacha
Rodrigo Alonso,Confirmado,2023-01-09 00:00:00,2023-01-11,20,Pacha
Maria Lopez,Cancelado,2023-01-09 00:00:00,2023-01-12,20,Pacha
Bruno Diaz,Confirmado,2023-01-09 00:00:00,2023-01-10,21,Pacha
Carlos Torres,Confirmado,2023-01-09 00:00:00,2023-01-13,21,Pacha
Facundo Perez,Confirmado,2023-01-09 00:00:00,2023-01-13,26,Pacha
Rodrigo Sanchez,Confirmado,2023-01-09 00:00:00,2023-01-14,27,Pacha
Rodrigo Fernandez,Confirmado,2023-01-09 00:00:00,2023-01-14,28,Pacha
Juan Diaz,Cancelado,2023-01-09 00:00:00,2023-01-13,29,Pacha
Maria Lopez,Confirmado,2023-01-09 00:00:00,2023-01-14,30,Pacha
Carlos Lopez,Confirmado,2023-01-09 00:00:00,2023-01-11,31,Pacha
Carla Pedregal,Confirmado,2023-01-09 00:00:00,2023-01-12,32,Pacha
Juan Garcia,Confirmado,2023-01-09 00:00:00,2023-01-11,58,Zouk Boulevard
Bruno Martines,Confirmado,2023-01-09 00:00:00,2023-01-14,60,Zouk Boulevard
Enrique Lopez,Confirmado,2023-01-09 00:00:00,2023-01-13,61,Zouk Boulevard
Tatiana Fernandez,Confirmado,2023-01-09 00:00:00,2023-01-10,66,Zouk Boulevard
Rodrigo Alonso,Confirmado,2023-01-09 00:00:00,2023-01-12,67,Zouk Boulevard
Maria Sanchez,Confirmado,2023-01-09 00:00:00,2023-01-10,69,Zouk Boulevard
Carlos Torres,Confirmado,2023-01-09 00:00:00,2023-01-12,69,Zouk Boulevard
Belen Castillo,Confirmado,2023-01-09 00:00:00,2023-01-13,70,Zouk Boulevard
Facundo Perez,Confirmado,2023-01-09 00:00:00,2023-01-14,72,Zouk Boulevard
Pedro Sanchez,Confirmado,2023-01-09 00:00:00,2023-01-10,73,Zouk Boulevard
Carla Gonzales,Confirmado,2023-01-09 00:00:00,2023-01-13,75,Zouk Boulevard
Facundo Ramirez,Confirmado,2023-01-09 00:00:00,2023-01-10,102,Forum
Julio Garcia,Confirmado,2023-01-09 00:00:00,2023-01-12,102,Forum
Juan Fernandez,Confirmado,2023-01-09 00:00:00,2023-01-13,102,Forum
Pedro Gonzales,Confirmado,2023-01-09 00:00:00,2023-01-14,102,Forum
Bruno Jimenez,Confirmado,2023-01-09 00:00:00,2023-01-13,103,Forum
Rodrigo Garcia,Confirmado,2023-01-09 00:00:00,2023-01-12,104,Forum
Belen Alonso,Confirmado,2023-01-09 00:00:00,2023-01-10,105,Forum
Carla Gonzales,Confirmado,2023-01-09 00:00:00,2023-01-14,105,Forum
Enrique Lopez,Confirmado,2023-01-09 00:00:00,2023-01-13,106,Forum
Belen Diaz,Confirmado,2023-01-09 00:00:00,2023-01-13,107,Forum
Bruno Jimenez,Confirmado,2023-01-09 00:00:00,2023-01-10,108,Forum
Rodrigo Diaz,Confirmado,2023-01-09 00:00:00,2023-01-12,108,Forum
Facundo Sanchez,Confirmado,2023-01-09 00:00:00,2023-01-13,111,Forum
Facundo Ramirez,Confirmado,2023-01-09 00:00:00,2023-01-10,113,Forum
Rodrigo Perez,Confirmado,2023-01-09 00:00:00,2023-01-12,113,Forum
Maria Jimenez,Confirmado,2023-01-09 00:00:00,2023-01-14,113,Forum
Maria Martines,Confirmado,2023-01-09 00:00:00,2023-01-10,114,Forum
Julio Garcia,Confirmado,2023-01-09 00:00:00,2023-01-10,115,Forum
Rodrigo Fernandez,Confirmado,2023-01-09 00:00:00,2023-01-11,115,Forum
Maria Jimenez,Confirmado,2023-01-09 00:00:00,2023-01-13,116,Forum
Pedro Martines,Confirmado,2023-01-09 00:00:00,2023-01-14,116,Forum
Maria Sanchez,Confirmado,2023-01-09 00:00:00,2023-01-12,117,Forum
Fausto Garcia,Cancelado,2023-01-09 00:00:00,2023-01-14,117,Forum
Carla Fernandez,Cancelado,2023-01-09 00:00:00,2023-01-13,118,Forum
Carla Gonzales,Confirmado,2023-01-09 00:00:00,2023-01-14,118,Forum
Tatiana Garcia,Confirmado,2023-01-09 00:00:00,2023-01-10,121,Forum
Maria Castillo,Confirmado,2023-01-09 00:00:00,2023-01-14,121,Forum
Alejandro Pedregal,Confirmado,2023-01-09 00:00:00,2023-01-13,122,Forum
Pedro Martines,Confirmado,2023-01-09 00:00:00,2023-01-13,125,Forum
Facundo Sanchez,Confirmado,2023-01-09 00:00:00,2023-01-10,126,Forum
Carla Alonso,Confirmado,2023-01-09 00:00:00,2023-01-13,127,Forum
Bruno Alonso,Confirmado,2023-01-09 00:00:00,2023-01-12,128,Forum
Alejandro Jimenez,Confirmado,2023-01-09 00:00:00,2023-01-14,128,Forum
Rodrigo Sanchez,Confirmado,2023-01-10 00:00:00,2023-01-13,2,Malegria
Bruno Gonzales,Confirmado,2023-01-10 00:00:00,2023-01-11,3,Malegria
Rodrigo Martines,Confirmado,2023-01-10 00:00:00,2023-01-13,3,Malegria
Belen Pedregal,Confirmado,2023-01-10 00:00:00,2023-01-12,4,Malegria
Maria Martines,Confirmado,2023-01-10 00:00:00,2023-01-13,4,Malegria
Belen Castillo,Confirmado,2023-01-10 00:00:00,2023-01-12,7,Malegria
Alejandro Jimenez,Confirmado,2023-01-10 00:00:00,2023-01-11,8,Malegria
Tatiana Garcia,Confirmado,2023-01-10 00:00:00,2023-01-13,9,Malegria
Maria Sanchez,Cancelado,2023-01-10 00:00:00,2023-01-11,11,Malegria
Enrique Perez,Confirmado,2023-01-10 00:00:00,2023-01-14,11,Malegria
Alejandro Torres,Confirmado,2023-01-10 00:00:00,2023-01-13,12,Malegria
Rodrigo Fernandez,Confirmado,2023-01-10 00:00:00,2023-01-11,15,Malegria
Pedro Gonzales,Confirmado,2023-01-10 00:00:00,2023-01-13,15,Malegria
Maria Jimenez,Confirmado,2023-01-10 00:00:00,2023-01-14,15,Malegria
Maria Castillo,Confirmado,2023-01-10 00:00:00,2023-01-13,17,Pacha
Facundo Ramirez,Confirmado,2023-01-10 00:00:00,2023-01-14,18,Pacha
Tatiana Garcia,Confirmado,2023-01-10 00:00:00,2023-01-12,25,Pacha
Rodrigo Gonzales,Confirmado,2023-01-10 00:00:00,2023-01-13,25,Pacha
Rodrigo Alonso,Confirmado,2023-01-10 00:00:00,2023-01-12,26,Pacha
Maria Fernandez,Confirmado,2023-01-10 00:00:00,2023-01-14,29,Pacha
Maria Pedregal,Confirmado,2023-01-10 00:00:00,2023-01-12,58,Zouk Boulevard
Julio Garcia,Confirmado,2023-01-10 00:00:00,2023-01-14,59,Zouk Boulevard
Pedro Jimenez,Confirmado,2023-01-10 00:00:00,2023-01-11,61,Zouk Boulevard
Julio Garcia,Cancelado,2023-01-10 00:00:00,2023-01-11,65,Zouk Boulevard
Bruno Fernandez,Confirmado,2023-01-10 00:00:00,2023-01-12,66,Zouk Boulevard
Pedro Alonso,Confirmado,2023-01-10 00:00:00,2023-01-12,68,Zouk Boulevard
Belen Diaz,Confirmado,2023-01-10 00:00:00,2023-01-13,69,Zouk Boulevard
Rodrigo Gonzales,Confirmado,2023-01-10 00:00:00,2023-01-12,70,Zouk Boulevard
Maria Torres,Confirmado,2023-01-10 00:00:00,2023-01-13,72,Zouk Boulevard
Fausto Garcia,Confirmado,2023-01-10 00:00:00,2023-01-11,73,Zouk Boulevard
Bruno Jimenez,Confirmado,2023-01-10 00:00:00,2023-01-11,74,Zouk Boulevard
Rodrigo Alonso,Confirmado,2023-01-10 00:00:00,2023-01-14,75,Zouk Boulevard
Bruno Alonso,Confirmado,2023-01-10 00:00:00,2023-01-14,76,Zouk Boulevard
Bruno Diaz,Confirmado,2023-01-10 00:00:00,2023-01-11,104,Forum
Rodrigo Garcia,Confirmado,2023-01-10 00:00:00,2023-01-14,104,Forum
Bruno Alonso,Confirmado,2023-01-10 00:00:00,2023-01-11,105,Forum
Maria Diaz,Confirmado,2023-01-10 00:00:00,2023-01-12,105,Forum
Alejandro Torres,Confirmado,2023-01-10 00:00:00,2023-01-13,108,Forum
Maria Pedregal,Confirmado,2023-01-10 00:00:00,2023-01-12,109,Forum
Belen Castillo,Confirmado,2023-01-10 00:00:00,2023-01-11,111,Forum
Carla Gonzales,Confirmado,2023-01-10 00:00:00,2023-01-14,111,Forum
Alejandro Pedregal,Confirmado,2023-01-10 00:00:00,2023-01-11,113,Forum
Enrique Lopez,Confirmado,2023-01-10 00:00:00,2023-01-13,115,Forum
Carla Torres,Confirmado,2023-01-10 00:00:00,2023-01-13,117,Forum
Carlos Pedregal,Cancelado,2023-01-10 00:00:00,2023-01-11,118,Forum
Maria Martines,Confirmado,2023-01-10 00:00:00,2023-01-11,119,Forum
Juan Fernandez,Confirmado,2023-01-10 00:00:00,2023-01-11,121,Forum
Facundo Perez,Confirmado,2023-01-10 00:00:00,2023-01-13,121,Forum
Facundo Gonzales,Cancelado,2023-01-11 00:00:00,2023-01-12,2,Malegria
Carla Fernandez,Confirmado,2023-01-11 00:00:00,2023-01-13,7,Malegria
Alejandro Lopez,Confirmado,2023-01-11 00:00:00,2023-01-14,8,Malegria
Julio Ramirez,Confirmado,2023-01-11 00:00:00,2023-01-12,9,Malegria
Tatiana Garcia,Confirmado,2023-01-11 00:00:00,2023-01-12,10,Malegria
Enrique Martines,Confirmado,2023-01-11 00:00:00,2023-01-13,10,Malegria
Bruno Martines,Confirmado,2023-01-11 00:00:00,2023-01-13,14,Malegria
Rodrigo Pedregal,Confirmado,2023-01-11 00:00:00,2023-01-14,14,Malegria
Tatiana Fernandez,Confirmado,2023-01-11 00:00:00,2023-01-12,15,Malegria
Enrique Garcia,Confirmado,2023-01-11 00:00:00,2023-01-13,16,Pacha
Facundo Perez,Confirmado,2023-01-11 00:00:00,2023-01-12,17,Pacha
Carlos Perez,Confirmado,2023-01-11 00:00:00,2023-01-14,17,Pacha
Rodrigo Alonso,Confirmado,2023-01-11 00:00:00,2023-01-13,18,Pacha
Bruno Alonso,Confirmado,2023-01-11 00:00:00,2023-01-13,20,Pacha
Belen Castillo,Confirmado,2023-01-11 00:00:00,2023-01-12,21,Pacha
Facundo Sanchez,Confirmado,2023-01-11 00:00:00,2023-01-13,27,Pacha
Tatiana Pedregal,Confirmado,2023-01-11 00:00:00,2023-01-12,28,Pacha
Juan Fernandez,Confirmado,2023-01-11 00:00:00,2023-01-13,28,Pacha
Tatiana Garcia,Confirmado,2023-01-11 00:00:00,2023-01-12,29,Pacha
Carla Pedregal,Confirmado,2023-01-11 00:00:00,2023-01-12,30,Pacha
Belen Castillo,Confirmado,2023-01-11 00:00:00,2023-01-13,32,Pacha
Julio Ramirez,Confirmado,2023-01-11 00:00:00,2023-01-13,59,Zouk Boulevard
Pedro Jimenez,Cancelado,2023-01-11 00:00:00,2023-01-14,61,Zouk Boulevard
Pedro Martines,Confirmado,2023-01-11 00:00:00,2023-01-13,65,Zouk Boulevard
Maria Jimenez,Cancelado,2023-01-11 00:00:00,2023-01-14,66,Zouk Boulevard
Alejandro Jimenez,Confirmado,2023-01-11 00:00:00,2023-01-13,67,Zouk Boulevard
Belen Castillo,Confirmado,2023-01-11 00:00:00,2023-01-13,71,Zouk Boulevard
Rodrigo Gonzales,Confirmado,2023-01-11 00:00:00,2023-01-12,73,Zouk Boulevard
Maria Diaz,Cancelado,2023-01-11 00:00:00,2023-01-14,73,Zouk Boulevard
Pedro Gonzales,Confirmado,2023-01-11 00:00:00,2023-01-13,74,Zouk Boulevard
Maria Jimenez,Confirmado,2023-01-11 00:00:00,2023-01-14,74,Zouk Boulevard
Tatiana Fernandez,Confirmado,2023-01-11 00:00:00,2023-01-12,75,Zouk Boulevard
Maria Pedregal,Confirmado,2023-01-11 00:00:00,2023-01-12,77,Zouk Boulevard
Carla Diaz,Confirmado,2023-01-11 00:00:00,2023-01-14,77,Zouk Boulevard
Belen Alonso,Confirmado,2023-01-11 00:00:00,2023-01-12,103,Forum
Carla Pedregal,Confirmado,2023-01-11 00:00:00,2023-01-13,104,Forum
Pedro Pedregal,Confirmado,2023-01-11 00:00:00,2023-01-12,107,Forum
Carlos Perez,Confirmado,2023-01-11 00:00:00,2023-01-13,109,Forum
Rodrigo Perez,Cancelado,2023-01-11 00:00:00,2023-01-13,112,Forum
Facundo Sanchez,Confirmado,2023-01-11 00:00:00,2023-01-12,115,Forum
Tatiana Pedregal,Confirmado,2023-01-11 00:00:00,2023-01-12,118,Forum
Facundo Perez,Confirmado,2023-01-11 00:00:00,2023-01-12,120,Forum
Maria Sanchez,Confirmado,2023-01-11 00:00:00,2023-01-13,120,Forum
Tatiana Pedregal,Confirmado,2023-01-11 00:00:00,2023-01-14,120,Forum
Juan Fernandez,Confirmado,2023-01-11 00:00:00,2023-01-13,124,Forum
Bruno Fernandez,Confirmado,2023-01-11 00:00:00,2023-01-13,128,Forum
Pedro Martines,Confirmado,2023-01-12 00:00:00,2023-01-14,2,Malegria
Pedro Jimenez,Confirmado,2023-01-12 00:00:00,2023-01-14,4,Malegria
Facundo Perez,Confirmado,2023-01-12 00:00:00,2023-01-14,9,Malegria
Bruno Jimenez,Confirmado,2023-01-12 00:00:00,2023-01-13,11,Malegria
Facundo Sanchez,Confirmado,2023-01-12 00:00:00,2023-01-13,13,Malegria
Tatiana Fernandez,Confirmado,2023-01-12 00:00:00,2023-01-14,19,Pacha
Julio Fernandez,Confirmado,2023-01-12 00:00:00,2023-01-14,26,Pacha
Maria Castillo,Confirmado,2023-01-12 00:00:00,2023-01-13,30,Pacha
Carla Diaz,Confirmado,2023-01-12 00:00:00,2023-01-13,31,Pacha
Bruno Diaz,Confirmado,2023-01-12 00:00:00,2023-01-14,32,Pacha
Tatiana Pedregal,Confirmado,2023-01-12 00:00:00,2023-01-13,58,Zouk Boulevard
Carlos Pedregal,Confirmado,2023-01-12 00:00:00,2023-01-14,58,Zouk Boulevard
Juan Garcia,Confirmado,2023-01-12 00:00:00,2023-01-14,65,Zouk Boulevard
Bruno Gonzales,Confirmado,2023-01-12 00:00:00,2023-01-13,66,Zouk Boulevard
Bruno Fernandez,Confirmado,2023-01-12 00:00:00,2023-01-14,69,Zouk Boulevard
Facundo Sanchez,Confirmado,2023-01-12 00:00:00,2023-01-13,73,Zouk Boulevard
Carla Alonso,Confirmado,2023-01-12 00:00:00,2023-01-13,76,Zouk Boulevard
Pedro Martines,Confirmado,2023-01-12 00:00:00,2023-01-13,77,Zouk Boulevard
Tatiana Martines,Confirmado,2023-01-12 00:00:00,2023-01-13,105,Forum
Maria Martines,Confirmado,2023-01-12 00:00:00,2023-01-14,106,Forum
Carla Pedregal,Confirmado,2023-01-12 00:00:00,2023-01-13,114,Forum
Pedro Pedregal,Confirmado,2023-01-12 00:00:00,2023-01-14,114,Forum
Rodrigo Garcia,Confirmado,2023-01-12 00:00:00,2023-01-13,123,Forum
Fausto Jimenez,Confirmado,2023-01-12 00:00:00,2023-01-13,126,Forum
Maria Jimenez,Confirmado,2023-01-12 00:00:00,2023-01-14,126,Forum
Pedro Martines,Confirmado,2023-01-12 00:00:00,2023-01-14,127,Forum
Rodrigo Sanchez,Confirmado,2023-01-13 00:00:00,2023-01-14,3,Malegria
Carla Pedregal,Confirmado,2023-01-13 00:00:00,2023-01-14,7,Malegria
Rodrigo Pedregal,Confirmado,2023-01-13 00:00:00,2023-01-14,12,Malegria
Carla Fernandez,Confirmado,2023-01-13 00:00:00,2023-01-14,21,Pacha
Rodrigo Garcia,Confirmado,2023-01-13 00:00:00,2023-01-14,68,Zouk Boulevard
Belen Diaz,Confirmado,2023-01-13 00:00:00,2023-01-14,108,Forum
Bruno Alonso,Confirmado,2023-01-13 00:00:00,2023-01-14,109,Forum
Enrique Perez,Confirmado,2023-01-13 00:00:00,2023-01-14,110,Forum
Enrique Lopez,Confirmado,2023-01-13 00:00:00,2023-01-14,112,Forum
Juan Fernandez,Confirmado,2023-01-13 00:00:00,2023-01-14,115,Forum
Bruno Martines,Confirmado,2023-01-13 00:00:00,2023-01-14,119,Forum
Maria Pedregal,Confirmado,2023-01-13 00:00:00,2023-01-14,122,Forum
Carla Alonso,Confirmado,2023-01-13 00:00:00,2023-01-14,125,Forum
Enrique Gonzales,Confirmado,2023-01-15 00:00:00,2023-01-17,1,Malegria
Enrique Gonzales,Confirmado,2023-01-15 00:00:00,2023-01-15,2,Malegria
Pedro Jimenez,Confirmado,2023-01-15 00:00:00,2023-01-21,2,Malegria
Carlos Perez,Confirmado,2023-01-15 00:00:00,2023-01-20,3,Malegria
Julio Garcia,Confirmado,2023-01-15 00:00:00,2023-01-18,4,Malegria
Rodrigo Fernandez,Cancelado,2023-01-15 00:00:00,2023-01-19,7,Malegria
Facundo Perez,Cancelado,2023-01-15 00:00:00,2023-01-16,9,Malegria
Rodrigo Garcia,Confirmado,2023-01-15 00:00:00,2023-01-17,10,Malegria
Alejandro Lopez,Confirmado,2023-01-15 00:00:00,2023-01-18,10,Malegria
Facundo Perez,Confirmado,2023-01-15 00:00:00,2023-01-21,10,Malegria
Alejandro Lopez,Confirmado,2023-01-15 00:00:00,2023-01-16,13,Malegria
Rodrigo Lopez,Confirmado,2023-01-15 00:00:00,2023-01-18,14,Malegria
Pedro Pedregal,Confirmado,2023-01-15 00:00:00,2023-01-21,14,Malegria
Tatiana Pedregal,Confirmado,2023-01-15 00:00:00,2023-01-15,16,Pacha
Rodrigo Alonso,Confirmado,2023-01-15 00:00:00,2023-01-16,16,Pacha
Maria Perez,Confirmado,2023-01-15 00:00:00,2023-01-18,16,Pacha
Maria Sanchez,Cancelado,2023-01-15 00:00:00,2023-01-16,17,Pacha
Maria Martines,Confirmado,2023-01-15 00:00:00,2023-01-18,17,Pacha
Rodrigo Fernandez,Confirmado,2023-01-15 00:00:00,2023-01-20,17,Pacha
Maria Jimenez,Confirmado,2023-01-15 00:00:00,2023-01-16,20,Pacha
Facundo Perez,Confirmado,2023-01-15 00:00:00,2023-01-20,20,Pacha
Rodrigo Perez,Confirmado,2023-01-15 00:00:00,2023-01-15,21,Pacha
Belen Pedregal,Confirmado,2023-01-15 00:00:00,2023-01-20,25,Pacha
Maria Pedregal,Confirmado,2023-01-15 00:00:00,2023-01-16,26,Pacha
Bruno Jimenez,Confirmado,2023-01-15 00:00:00,2023-01-17,27,Pacha
Alejandro Pedregal,Confirmado,2023-01-15 00:00:00,2023-01-17,28,Pacha
Rodrigo Sanchez,Confirmado,2023-01-15 00:00:00,2023-01-18,28,Pacha
Bruno Diaz,Confirmado,2023-01-15 00:00:00,2023-01-16,29,Pacha
Julio Lopez,Confirmado,2023-01-15 00:00:00,2023-01-19,29,Pacha
Belen Alonso,Confirmado,2023-01-15 00:00:00,2023-01-15,30,Pacha
Facundo Gonzales,Confirmado,2023-01-15 00:00:00,2023-01-20,31,Pacha
Belen Garcia,Confirmado,2023-01-15 00:00:00,2023-01-21,31,Pacha
Belen Martines,Confirmado,2023-01-15 00:00:00,2023-01-15,32,Pacha
Maria Fernandez,Confirmado,2023-01-15 00:00:00,2023-01-18,32,Pacha
Belen Alonso,Confirmado,2023-01-15 00:00:00,2023-01-19,32,Pacha
Carlos Lopez,Confirmado,2023-01-15 00:00:00,2023-01-20,32,Pacha
Carla Pedregal,Confirmado,2023-01-15 00:00:00,2023-01-21,32,Pacha
Carla Alonso,Confirmado,2023-01-15 00:00:00,2023-01-21,58,Zouk Boulevard
Facundo Ramirez,Confirmado,2023-01-15 00:00:00,2023-01-17,59,Zouk Boulevard
Maria Jimenez,Confirmado,2023-01-15 00:00:00,2023-01-16,60,Zouk Boulevard
Alejandro Torres,Confirmado,2023-01-15 00:00:00,2023-01-17,60,Zouk Boulevard
Maria Jimenez,Confirmado,2023-01-15 00:00:00,2023-01-20,60,Zouk Boulevard
Rodrigo Lopez,Confirmado,2023-01-15 00:00:00,2023-01-16,66,Zouk Boulevard
Tatiana Pedregal,Confirmado,2023-01-15 00:00:00,2023-01-20,66,Zouk Boulevard
Belen Castillo,Confirmado,2023-01-15 00:00:00,2023-01-18,67,Zouk Boulevard
Bruno Gonzales,Confirmado,2023-01-15 00:00:00,2023-01-20,68,Zouk Boulevard
Maria Castillo,Confirmado,2023-01-15 00:00:00,2023-01-16,69,Zouk Boulevard
Julio Ramirez,Confirmado,2023-01-15 00:00:00,2023-01-19,69,Zouk Boulevard
Bruno Jimenez,Confirmado,2023-01-15 00:00:00,2023-01-16,70,Zouk Boulevard
Maria Diaz,Cancelado,2023-01-15 00:00:00,2023-01-17,70,Zouk Boulevard
Bruno Gonzales,Confirmado,2023-01-15 00:00:00,2023-01-20,70,Zouk Boulevard
Facundo Perez,Confirmado,2023-01-15 00:00:00,2023-01-21,73,Zouk Boulevard
Facundo Perez,Confirmado,2023-01-15 00:00:00,2023-01-15,74,Zouk Boulevard
Juan Garcia,Confirmado,2023-01-15 00:00:00,2023-01-18,74,Zouk Boulevard
Belen Castillo,Confirmado,2023-01-15 00:00:00,2023-01-16,75,Zouk Boulevard
Maria Jimenez,Confirmado,2023-01-15 00:00:00,2023-01-17,75,Zouk Boulevard
Tatiana Martines,Confirmado,2023-01-15 00:00:00,2023-01-18,75,Zouk Boulevard
Maria Jimenez,Confirmado,2023-01-15 00:00:00,2023-01-17,76,Zouk Boulevard
Juan Diaz,Confirmado,2023-01-15 00:00:00,2023-01-18,76,Zouk Boulevard
Rodrigo Gonzales,Confirmado,2023-01-15 00:00:00,2023-01-17,102,Forum
Enrique Perez,Confirmado,2023-01-15 00:00:00,2023-01-20,102,Forum
Tatiana Pedregal,Confirmado,2023-01-15 00:00:00,2023-01-18,104,Forum
Tatiana Martines,Cancelado,2023-01-15 00:00:00,2023-01-19,104,Forum
Juan Diaz,Confirmado,2023-01-15 00:00:00,2023-01-21,104,Forum
Bruno Diaz,Confirmado,2023-01-15 00:00:00,2023-01-16,105,Forum
Maria Jimenez,Confirmado,2023-01-15 00:00:00,2023-01-19,105,Forum
Rodrigo Sanchez,Confirmado,2023-01-15 00:00:00,2023-01-21,105,Forum
Maria Perez,Confirmado,2023-01-15 00:00:00,2023-01-15,107,Forum
Rodrigo Lopez,Confirmado,2023-01-15 00:00:00,2023-01-17,107,Forum
Tatiana Sanchez,Confirmado,2023-01-15 00:00:00,2023-01-18,107,Forum
Maria Fernandez,Confirmado,2023-01-15 00:00:00,2023-01-17,108,Forum
Enrique Garcia,Confirmado,2023-01-15 00:00:00,2023-01-15,109,Forum
Maria Lopez,Confirmado,2023-01-15 00:00:00,2023-01-18,109,Forum
Rodrigo Gonzales,Confirmado,2023-01-15 00:00:00,2023-01-20,109,Forum
Julio Lopez,Confirmado,2023-01-15 00:00:00,2023-01-16,110,Forum
Carlos Torres,Confirmado,2023-01-15 00:00:00,2023-01-16,112,Forum
Bruno Castillo,Confirmado,2023-01-15 00:00:00,2023-01-20,112,Forum
Belen Castillo,Confirmado,2023-01-15 00:00:00,2023-01-16,113,Forum
Maria Martines,Confirmado,2023-01-15 00:00:00,2023-01-16,114,Forum
Rodrigo Diaz,Confirmado,2023-01-15 00:00:00,2023-01-19,114,Forum
Rodrigo Martines,Confirmado,2023-01-15 00:00:00,2023-01-20,114,Forum
